instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,day_type,year_label,month_name,weekday_name
4396,2011-07-07,3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.194,2,14,16,Fall,Clear,Working Day,2011,July,Thursday
4397,2011-07-07,3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.194,1,7,8,Fall,Clear,Working Day,2011,July,Thursday
4398,2011-07-07,3,0,7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,2,2,4,Fall,Clear,Working Day,2011,July,Thursday
4399,2011-07-07,3,0,7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,0,4,4,Fall,Clear,Working Day,2011,July,Thursday
4400,2011-07-07,3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,2,30,32,Fall,Clear,Working Day,2011,July,Thursday
4401,2011-07-07,3,0,7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,11,107,118,Fall,Mist,Working Day,2011,July,Thursday
4402,2011-07-07,3,0,7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,13,279,292,Fall,Mist,Working Day,2011,July,Thursday
4403,2011-07-07,3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.194,28,415,443,Fall,Mist,Working Day,2011,July,Thursday
4404,2011-07-07,3,0,7,9,0,4,1,1,0.74,0.697,0.7,0.1642,25,154,179,Fall,Clear,Working Day,2011,July,Thursday
4405,2011-07-07,3,0,7,10,0,4,1,1,0.78,0.7424,0.62,0.0,29,72,101,Fall,Clear,Working Day,2011,July,Thursday
4406,2011-07-07,3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30,112,142,Fall,Clear,Working Day,2011,July,Thursday
4407,2011-07-07,3,0,7,12,0,4,1,1,0.84,0.7727,0.41,0.0,32,139,171,Fall,Clear,Working Day,2011,July,Thursday
4408,2011-07-07,3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0.0,48,107,155,Fall,Clear,Working Day,2011,July,Thursday
4409,2011-07-07,3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,39,121,160,Fall,Clear,Working Day,2011,July,Thursday
4410,2011-07-07,3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,47,119,166,Fall,Clear,Working Day,2011,July,Thursday
4411,2011-07-07,3,0,7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,47,218,265,Fall,Clear,Working Day,2011,July,Thursday
4412,2011-07-07,3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,80,489,569,Fall,Clear,Working Day,2011,July,Thursday
4413,2011-07-07,3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,70,492,562,Fall,Clear,Working Day,2011,July,Thursday
4414,2011-07-07,3,0,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,79,286,365,Fall,Clear,Working Day,2011,July,Thursday
4415,2011-07-07,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,61,224,285,Fall,Clear,Working Day,2011,July,Thursday
4416,2011-07-07,3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,39,170,209,Fall,Clear,Working Day,2011,July,Thursday
4417,2011-07-07,3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,32,150,182,Fall,Clear,Working Day,2011,July,Thursday
4418,2011-07-07,3,0,7,23,0,4,1,1,0.72,0.6818,0.66,0.0,31,98,129,Fall,Clear,Working Day,2011,July,Thursday
4419,2011-07-08,3,0,7,0,0,5,1,1,0.74,0.697,0.66,0.1045,6,41,47,Fall,Clear,Working Day,2011,July,Friday
4420,2011-07-08,3,0,7,1,0,5,1,1,0.72,0.697,0.79,0.0,9,25,34,Fall,Clear,Working Day,2011,July,Friday
4421,2011-07-08,3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,10,12,22,Fall,Mist,Working Day,2011,July,Friday
4422,2011-07-08,3,0,7,3,0,5,1,1,0.68,0.6364,0.79,0.1045,2,4,6,Fall,Clear,Working Day,2011,July,Friday
4423,2011-07-08,3,0,7,4,0,5,1,1,0.7,0.6667,0.79,0.2537,7,4,11,Fall,Clear,Working Day,2011,July,Friday
4424,2011-07-08,3,0,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,3,24,27,Fall,Clear,Working Day,2011,July,Friday
4425,2011-07-08,3,0,7,6,0,5,1,1,0.7,0.6667,0.74,0.1045,11,91,102,Fall,Clear,Working Day,2011,July,Friday
4426,2011-07-08,3,0,7,7,0,5,1,2,0.7,0.6667,0.79,0.194,30,302,332,Fall,Mist,Working Day,2011,July,Friday
4427,2011-07-08,3,0,7,8,0,5,1,2,0.72,0.697,0.74,0.2537,36,421,457,Fall,Mist,Working Day,2011,July,Friday
4428,2011-07-08,3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30,211,241,Fall,Mist,Working Day,2011,July,Friday
4429,2011-07-08,3,0,7,10,0,5,1,2,0.74,0.697,0.7,0.3582,30,108,138,Fall,Mist,Working Day,2011,July,Friday
4430,2011-07-08,3,0,7,11,0,5,1,2,0.74,0.7121,0.74,0.2537,61,104,165,Fall,Mist,Working Day,2011,July,Friday
4431,2011-07-08,3,0,7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,49,164,213,Fall,Mist,Working Day,2011,July,Friday
4432,2011-07-08,3,0,7,13,0,5,1,2,0.78,0.7576,0.66,0.2836,54,175,229,Fall,Mist,Working Day,2011,July,Friday
4433,2011-07-08,3,0,7,14,0,5,1,2,0.8,0.7879,0.63,0.3582,53,163,216,Fall,Mist,Working Day,2011,July,Friday
4434,2011-07-08,3,0,7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,39,102,141,Fall,Mist,Working Day,2011,July,Friday
4435,2011-07-08,3,0,7,16,0,5,1,3,0.68,0.6364,0.83,0.4478,27,105,132,Fall,Light Rain/Snow,Working Day,2011,July,Friday
4436,2011-07-08,3,0,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,6,161,167,Fall,Light Rain/Snow,Working Day,2011,July,Friday
4437,2011-07-08,3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,35,281,316,Fall,Clear,Working Day,2011,July,Friday
4438,2011-07-08,3,0,7,19,0,5,1,1,0.66,0.6061,0.83,0.0896,45,225,270,Fall,Clear,Working Day,2011,July,Friday
4439,2011-07-08,3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,30,220,250,Fall,Clear,Working Day,2011,July,Friday
4440,2011-07-08,3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,46,158,204,Fall,Mist,Working Day,2011,July,Friday
4441,2011-07-08,3,0,7,22,0,5,1,2,0.66,0.6061,0.78,0.194,33,136,169,Fall,Mist,Working Day,2011,July,Friday
4442,2011-07-08,3,0,7,23,0,5,1,2,0.66,0.6061,0.78,0.0896,40,111,151,Fall,Mist,Working Day,2011,July,Friday
4443,2011-07-09,3,0,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,31,90,121,Fall,Mist,Weekend/Holiday,2011,July,Saturday
4444,2011-07-09,3,0,7,1,0,6,0,2,0.64,0.5758,0.89,0.1045,5,48,53,Fall,Mist,Weekend/Holiday,2011,July,Saturday
4445,2011-07-09,3,0,7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,12,43,55,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4446,2011-07-09,3,0,7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,7,23,30,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4447,2011-07-09,3,0,7,4,0,6,0,1,0.64,0.5758,0.83,0.2239,2,4,6,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4448,2011-07-09,3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,4,11,15,Fall,Mist,Weekend/Holiday,2011,July,Saturday
4449,2011-07-09,3,0,7,6,0,6,0,2,0.64,0.5758,0.83,0.194,11,27,38,Fall,Mist,Weekend/Holiday,2011,July,Saturday
4450,2011-07-09,3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.194,21,50,71,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4451,2011-07-09,3,0,7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,68,114,182,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4452,2011-07-09,3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,77,170,247,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4453,2011-07-09,3,0,7,10,0,6,0,1,0.76,0.697,0.52,0.1642,87,177,264,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4454,2011-07-09,3,0,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,101,189,290,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4455,2011-07-09,3,0,7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,145,221,366,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4456,2011-07-09,3,0,7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,167,249,416,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4457,2011-07-09,3,0,7,14,0,6,0,1,0.84,0.7424,0.36,0.1343,158,215,373,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4458,2011-07-09,3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,182,220,402,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4459,2011-07-09,3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0.0,171,245,416,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4460,2011-07-09,3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0.0,160,241,401,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4461,2011-07-09,3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,132,246,378,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4462,2011-07-09,3,0,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,128,178,306,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4463,2011-07-09,3,0,7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,129,185,314,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4464,2011-07-09,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,83,155,238,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4465,2011-07-09,3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,60,154,214,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4466,2011-07-09,3,0,7,23,0,6,0,1,0.72,0.6667,0.58,0.194,47,93,140,Fall,Clear,Weekend/Holiday,2011,July,Saturday
4467,2011-07-10,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,42,112,154,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4468,2011-07-10,3,0,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,19,94,113,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4469,2011-07-10,3,0,7,2,0,0,0,1,0.68,0.6364,0.69,0.0896,28,68,96,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4470,2011-07-10,3,0,7,3,0,0,0,1,0.66,0.6212,0.74,0.0896,6,19,25,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4471,2011-07-10,3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,0,5,5,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4472,2011-07-10,3,0,7,5,0,0,0,1,0.66,0.6212,0.74,0.0,7,10,17,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4473,2011-07-10,3,0,7,6,0,0,0,1,0.64,0.5909,0.78,0.0896,8,17,25,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4474,2011-07-10,3,0,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,27,38,65,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4475,2011-07-10,3,0,7,8,0,0,0,1,0.72,0.6818,0.66,0.0,27,65,92,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4476,2011-07-10,3,0,7,9,0,0,0,1,0.74,0.697,0.66,0.0896,62,107,169,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4477,2011-07-10,3,0,7,10,0,0,0,1,0.76,0.697,0.55,0.1343,95,173,268,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4478,2011-07-10,3,0,7,11,0,0,0,1,0.78,0.7273,0.55,0.194,110,177,287,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4479,2011-07-10,3,0,7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,133,244,377,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4480,2011-07-10,3,0,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,139,228,367,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4481,2011-07-10,3,0,7,14,0,0,0,1,0.82,0.7424,0.41,0.3284,122,227,349,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4482,2011-07-10,3,0,7,15,0,0,0,1,0.84,0.7424,0.39,0.2836,142,219,361,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4483,2011-07-10,3,0,7,16,0,0,0,1,0.84,0.7576,0.41,0.2836,128,244,372,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4484,2011-07-10,3,0,7,17,0,0,0,1,0.84,0.7424,0.36,0.2239,146,217,363,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4485,2011-07-10,3,0,7,18,0,0,0,1,0.82,0.7424,0.43,0.2836,141,222,363,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4486,2011-07-10,3,0,7,19,0,0,0,1,0.8,0.7424,0.49,0.3284,120,183,303,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4487,2011-07-10,3,0,7,20,0,0,0,1,0.76,0.697,0.55,0.194,101,167,268,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4488,2011-07-10,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2537,65,162,227,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4489,2011-07-10,3,0,7,22,0,0,0,1,0.74,0.697,0.66,0.2239,56,87,143,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4490,2011-07-10,3,0,7,23,0,0,0,1,0.72,0.6818,0.66,0.2537,19,53,72,Fall,Clear,Weekend/Holiday,2011,July,Sunday
4491,2011-07-11,3,0,7,0,0,1,1,1,0.7,0.6515,0.65,0.194,10,25,35,Fall,Clear,Working Day,2011,July,Monday
4492,2011-07-11,3,0,7,1,0,1,1,1,0.7,0.6515,0.61,0.2836,5,5,10,Fall,Clear,Working Day,2011,July,Monday
4493,2011-07-11,3,0,7,2,0,1,1,1,0.7,0.6515,0.61,0.2239,8,4,12,Fall,Clear,Working Day,2011,July,Monday
4494,2011-07-11,3,0,7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,2,8,10,Fall,Clear,Working Day,2011,July,Monday
4495,2011-07-11,3,0,7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,0,4,4,Fall,Clear,Working Day,2011,July,Monday
4496,2011-07-11,3,0,7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,5,21,26,Fall,Clear,Working Day,2011,July,Monday
4497,2011-07-11,3,0,7,6,0,1,1,1,0.68,0.6364,0.74,0.194,19,102,121,Fall,Clear,Working Day,2011,July,Monday
4498,2011-07-11,3,0,7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,28,289,317,Fall,Clear,Working Day,2011,July,Monday
4499,2011-07-11,3,0,7,8,0,1,1,1,0.74,0.697,0.66,0.2836,35,385,420,Fall,Clear,Working Day,2011,July,Monday
4500,2011-07-11,3,0,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,41,167,208,Fall,Clear,Working Day,2011,July,Monday
4501,2011-07-11,3,0,7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,44,73,117,Fall,Clear,Working Day,2011,July,Monday
4502,2011-07-11,3,0,7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,39,89,128,Fall,Clear,Working Day,2011,July,Monday
4503,2011-07-11,3,0,7,12,0,1,1,1,0.84,0.803,0.53,0.2836,40,108,148,Fall,Clear,Working Day,2011,July,Monday
4504,2011-07-11,3,0,7,13,0,1,1,1,0.86,0.8182,0.5,0.2537,22,119,141,Fall,Clear,Working Day,2011,July,Monday
4505,2011-07-11,3,0,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,40,94,134,Fall,Clear,Working Day,2011,July,Monday
4506,2011-07-11,3,0,7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,38,108,146,Fall,Clear,Working Day,2011,July,Monday
4507,2011-07-11,3,0,7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,57,182,239,Fall,Clear,Working Day,2011,July,Monday
4508,2011-07-11,3,0,7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,59,455,514,Fall,Clear,Working Day,2011,July,Monday
4509,2011-07-11,3,0,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,57,415,472,Fall,Clear,Working Day,2011,July,Monday
4510,2011-07-11,3,0,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284,80,293,373,Fall,Clear,Working Day,2011,July,Monday
4511,2011-07-11,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.4179,42,194,236,Fall,Clear,Working Day,2011,July,Monday
4512,2011-07-11,3,0,7,21,0,1,1,1,0.7,0.6667,0.79,0.4179,21,109,130,Fall,Clear,Working Day,2011,July,Monday
4513,2011-07-11,3,0,7,22,0,1,1,1,0.72,0.697,0.74,0.1343,20,70,90,Fall,Clear,Working Day,2011,July,Monday
4514,2011-07-11,3,0,7,23,0,1,1,1,0.7,0.6667,0.79,0.1343,11,44,55,Fall,Clear,Working Day,2011,July,Monday
4515,2011-07-12,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1343,3,19,22,Fall,Clear,Working Day,2011,July,Tuesday
4516,2011-07-12,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,6,8,14,Fall,Clear,Working Day,2011,July,Tuesday
4517,2011-07-12,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,2,7,9,Fall,Clear,Working Day,2011,July,Tuesday
4518,2011-07-12,3,0,7,3,0,2,1,2,0.7,0.6667,0.79,0.0,2,6,8,Fall,Mist,Working Day,2011,July,Tuesday
4519,2011-07-12,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,0,6,6,Fall,Clear,Working Day,2011,July,Tuesday
4520,2011-07-12,3,0,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,4,21,25,Fall,Clear,Working Day,2011,July,Tuesday
4521,2011-07-12,3,0,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,13,102,115,Fall,Clear,Working Day,2011,July,Tuesday
4522,2011-07-12,3,0,7,7,0,2,1,1,0.76,0.697,0.55,0.194,29,301,330,Fall,Clear,Working Day,2011,July,Tuesday
4523,2011-07-12,3,0,7,8,0,2,1,1,0.76,0.7121,0.58,0.2239,35,382,417,Fall,Clear,Working Day,2011,July,Tuesday
4524,2011-07-12,3,0,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,27,149,176,Fall,Clear,Working Day,2011,July,Tuesday
4525,2011-07-12,3,0,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,38,85,123,Fall,Clear,Working Day,2011,July,Tuesday
4526,2011-07-12,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,39,86,125,Fall,Clear,Working Day,2011,July,Tuesday
4527,2011-07-12,3,0,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,38,125,163,Fall,Clear,Working Day,2011,July,Tuesday
4528,2011-07-12,3,0,7,13,0,2,1,1,0.86,0.803,0.47,0.2239,32,104,136,Fall,Clear,Working Day,2011,July,Tuesday
4529,2011-07-12,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,33,91,124,Fall,Clear,Working Day,2011,July,Tuesday
4530,2011-07-12,3,0,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,37,111,148,Fall,Clear,Working Day,2011,July,Tuesday
4531,2011-07-12,3,0,7,16,0,2,1,1,0.86,0.7879,0.44,0.2836,25,177,202,Fall,Clear,Working Day,2011,July,Tuesday
4532,2011-07-12,3,0,7,17,0,2,1,1,0.88,0.8182,0.44,0.2836,48,380,428,Fall,Clear,Working Day,2011,July,Tuesday
4533,2011-07-12,3,0,7,18,0,2,1,1,0.86,0.803,0.47,0.2985,39,472,511,Fall,Clear,Working Day,2011,July,Tuesday
4534,2011-07-12,3,0,7,19,0,2,1,1,0.84,0.7576,0.44,0.2836,42,295,337,Fall,Clear,Working Day,2011,July,Tuesday
4535,2011-07-12,3,0,7,20,0,2,1,1,0.82,0.7424,0.43,0.194,57,251,308,Fall,Clear,Working Day,2011,July,Tuesday
4536,2011-07-12,3,0,7,21,0,2,1,1,0.82,0.7424,0.43,0.1045,49,209,258,Fall,Clear,Working Day,2011,July,Tuesday
4537,2011-07-12,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,44,150,194,Fall,Clear,Working Day,2011,July,Tuesday
4538,2011-07-12,3,0,7,23,0,2,1,1,0.78,0.7121,0.52,0.0,20,59,79,Fall,Clear,Working Day,2011,July,Tuesday
4539,2011-07-13,3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0.0,9,37,46,Fall,Clear,Working Day,2011,July,Wednesday
4540,2011-07-13,3,0,7,1,0,3,1,1,0.76,0.697,0.55,0.0,1,11,12,Fall,Clear,Working Day,2011,July,Wednesday
4541,2011-07-13,3,0,7,2,0,3,1,1,0.76,0.697,0.55,0.0,2,3,5,Fall,Clear,Working Day,2011,July,Wednesday
4542,2011-07-13,3,0,7,3,0,3,1,1,0.74,0.6818,0.58,0.194,0,4,4,Fall,Clear,Working Day,2011,July,Wednesday
4543,2011-07-13,3,0,7,4,0,3,1,1,0.74,0.6818,0.58,0.2537,0,5,5,Fall,Clear,Working Day,2011,July,Wednesday
4544,2011-07-13,3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.194,4,22,26,Fall,Clear,Working Day,2011,July,Wednesday
4545,2011-07-13,3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,18,103,121,Fall,Clear,Working Day,2011,July,Wednesday
4546,2011-07-13,3,0,7,7,0,3,1,1,0.76,0.697,0.55,0.2537,32,281,313,Fall,Clear,Working Day,2011,July,Wednesday
4547,2011-07-13,3,0,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,31,418,449,Fall,Clear,Working Day,2011,July,Wednesday
4548,2011-07-13,3,0,7,9,0,3,1,1,0.82,0.7424,0.41,0.194,23,163,186,Fall,Clear,Working Day,2011,July,Wednesday
4549,2011-07-13,3,0,7,10,0,3,1,1,0.82,0.7576,0.46,0.194,33,80,113,Fall,Clear,Working Day,2011,July,Wednesday
4550,2011-07-13,3,0,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,55,110,165,Fall,Clear,Working Day,2011,July,Wednesday
4551,2011-07-13,3,0,7,12,0,3,1,1,0.84,0.7576,0.41,0.2836,40,134,174,Fall,Clear,Working Day,2011,July,Wednesday
4552,2011-07-13,3,0,7,13,0,3,1,3,0.82,0.7576,0.46,0.1343,39,119,158,Fall,Light Rain/Snow,Working Day,2011,July,Wednesday
4553,2011-07-13,3,0,7,14,0,3,1,3,0.82,0.7576,0.46,0.1343,27,89,116,Fall,Light Rain/Snow,Working Day,2011,July,Wednesday
4554,2011-07-13,3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,13,33,46,Fall,Light Rain/Snow,Working Day,2011,July,Wednesday
4555,2011-07-13,3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0.0,23,118,141,Fall,Mist,Working Day,2011,July,Wednesday
4556,2011-07-13,3,0,7,17,0,3,1,1,0.7,0.6667,0.79,0.0,70,418,488,Fall,Clear,Working Day,2011,July,Wednesday
4557,2011-07-13,3,0,7,18,0,3,1,1,0.72,0.697,0.79,0.1343,51,412,463,Fall,Clear,Working Day,2011,July,Wednesday
4558,2011-07-13,3,0,7,19,0,3,1,1,0.7,0.6667,0.79,0.1045,79,340,419,Fall,Clear,Working Day,2011,July,Wednesday
4559,2011-07-13,3,0,7,20,0,3,1,1,0.7,0.6667,0.84,0.1642,61,281,342,Fall,Clear,Working Day,2011,July,Wednesday
4560,2011-07-13,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.1045,56,194,250,Fall,Clear,Working Day,2011,July,Wednesday
4561,2011-07-13,3,0,7,22,0,3,1,1,0.68,0.6364,0.83,0.194,48,136,184,Fall,Clear,Working Day,2011,July,Wednesday
4562,2011-07-13,3,0,7,23,0,3,1,1,0.66,0.6061,0.83,0.2537,33,83,116,Fall,Clear,Working Day,2011,July,Wednesday
4563,2011-07-14,3,0,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,14,32,46,Fall,Clear,Working Day,2011,July,Thursday
4564,2011-07-14,3,0,7,1,0,4,1,1,0.66,0.6212,0.61,0.2537,4,21,25,Fall,Clear,Working Day,2011,July,Thursday
4565,2011-07-14,3,0,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,3,7,10,Fall,Clear,Working Day,2011,July,Thursday
4566,2011-07-14,3,0,7,3,0,4,1,1,0.62,0.6212,0.57,0.2985,1,5,6,Fall,Clear,Working Day,2011,July,Thursday
4567,2011-07-14,3,0,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537,0,6,6,Fall,Clear,Working Day,2011,July,Thursday
4568,2011-07-14,3,0,7,5,0,4,1,1,0.6,0.6212,0.56,0.2239,6,22,28,Fall,Clear,Working Day,2011,July,Thursday
4569,2011-07-14,3,0,7,6,0,4,1,1,0.6,0.6061,0.6,0.2239,14,116,130,Fall,Clear,Working Day,2011,July,Thursday
4570,2011-07-14,3,0,7,7,0,4,1,1,0.62,0.6212,0.53,0.2537,23,311,334,Fall,Clear,Working Day,2011,July,Thursday
4571,2011-07-14,3,0,7,8,0,4,1,1,0.64,0.6212,0.5,0.3582,53,433,486,Fall,Clear,Working Day,2011,July,Thursday
4572,2011-07-14,3,0,7,9,0,4,1,1,0.68,0.6364,0.47,0.2836,29,195,224,Fall,Clear,Working Day,2011,July,Thursday
4573,2011-07-14,3,0,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,32,95,127,Fall,Clear,Working Day,2011,July,Thursday
4574,2011-07-14,3,0,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,38,110,148,Fall,Clear,Working Day,2011,July,Thursday
4575,2011-07-14,3,0,7,12,0,4,1,1,0.74,0.6515,0.35,0.2537,51,172,223,Fall,Clear,Working Day,2011,July,Thursday
4576,2011-07-14,3,0,7,13,0,4,1,1,0.76,0.6667,0.33,0.3284,39,138,177,Fall,Clear,Working Day,2011,July,Thursday
4577,2011-07-14,3,0,7,14,0,4,1,1,0.74,0.6515,0.35,0.2836,49,129,178,Fall,Clear,Working Day,2011,July,Thursday
4578,2011-07-14,3,0,7,15,0,4,1,1,0.76,0.6667,0.33,0.2985,42,138,180,Fall,Clear,Working Day,2011,July,Thursday
4579,2011-07-14,3,0,7,16,0,4,1,1,0.76,0.6667,0.33,0.1343,43,231,274,Fall,Clear,Working Day,2011,July,Thursday
4580,2011-07-14,3,0,7,17,0,4,1,1,0.74,0.6515,0.37,0.1343,78,517,595,Fall,Clear,Working Day,2011,July,Thursday
4581,2011-07-14,3,0,7,18,0,4,1,1,0.72,0.6515,0.42,0.194,94,484,578,Fall,Clear,Working Day,2011,July,Thursday
4582,2011-07-14,3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,67,333,400,Fall,Clear,Working Day,2011,July,Thursday
